ds,yhat,yhat_lower,yhat_upper
2022-09-20,0.7757997739166398,0.6376187478439,0.9185371678363037
2022-09-21,0.7678371502077863,0.6223183534231479,0.9058885621179066
2022-09-22,0.7854240170782045,0.6455545836519314,0.9273344171906563
2022-09-23,0.7764915991344089,0.6229829479298356,0.9119730897602718
2022-09-24,0.7757040483297735,0.6216732670727094,0.9207042967792916
2022-09-25,0.792172897736104,0.6522768200876763,0.9570290654149997
2022-09-26,0.778097840220126,0.6262160508558662,0.9258572203280321
2022-09-27,0.794186777426722,0.6444977550026453,0.9356421857635885
2022-09-28,0.7850802085310622,0.632969056303918,0.9235697093256243
2022-09-29,0.8011287383920088,0.6486509471710946,0.9362267391695721
2022-09-30,0.7902827651985045,0.638943983876568,0.9389933427099875
2022-10-01,0.7872353159581504,0.6557168144821134,0.9471412897770944
2022-10-02,0.801135875953632,0.6551721928139359,0.9436672415276736
2022-10-03,0.7842303043811759,0.6344391796160392,0.9414929661029316
2022-10-04,0.7972798044492925,0.6586049863001442,0.9431303748501393
2022-10-05,0.7849840459736105,0.6303520600503805,0.9391439510654807
2022-10-06,0.7977572535877526,0.6530397378891332,0.9378689735514287
2022-10-07,0.7836163581169374,0.6478878933879619,0.91882250505845
2022-10-08,0.7773222198570714,0.6314930674886774,0.9153314793306846
2022-10-09,0.7880918120854153,0.6319222837544314,0.9337086210589388
2022-10-10,0.76823649999855,0.6219987479124137,0.909096161196269
2022-10-11,0.7785794255813046,0.6362589494939924,0.9198971998202963
2022-10-12,0.7638771373901007,0.6129884851888403,0.8992887723778029
2022-10-13,0.7745943163323896,0.6345764512700568,0.918395092134268
2022-10-14,0.7587907293346012,0.616203566668409,0.9003946304932646
2022-10-15,0.7512614493467304,0.6054740558719675,0.901725426473718
2022-10-16,0.7612482543577783,0.6168116821070466,0.918676908305161
2022-10-17,0.7410773588719655,0.5831769390958605,0.8885524017377431
2022-10-18,0.7515765004484903,0.5904912374737334,0.8968066247805547
2022-10-19,0.7374965253590587,0.5970127605371375,0.8757077813466247
2022-10-20,0.7492863230336,0.6123737060930289,0.8818222022926838
2022-10-21,0.7349802330401866,0.5845100043327329,0.8856439002316329
2022-10-22,0.729338948585734,0.5909320925651476,0.8782156768122479
2022-10-23,0.7415618088842463,0.6042132760389392,0.8944275622749235
2022-10-24,0.7239256082754648,0.5810384273144691,0.861143463190185
2022-10-25,0.7372029146448902,0.5821188368261789,0.8791067701607849
2022-10-26,0.7260850075415052,0.5783263538225419,0.8619568698884467
2022-10-27,0.7409582493594615,0.588944714977801,0.8823416875481572
2022-10-28,0.7297929753980883,0.5747935362874166,0.8715324077375952
2022-10-29,0.7272858882864428,0.5839265653314955,0.871443526593885
2022-10-30,0.7425738110947222,0.5950973346059886,0.8893769437279969
2022-10-31,0.7278738904989186,0.586239816880421,0.8706166636034521
2022-11-01,0.743903208500326,0.5937287367105349,0.8868442766363733
2022-11-02,0.735302882401267,0.6015506542219499,0.8909096082672433
2022-11-03,0.7524154398348095,0.6062096169128512,0.9005892290125836
2022-11-04,0.743174532868936,0.5935764965375208,0.8988043136453079
2022-11-05,0.7422479601522585,0.6056769459300949,0.8847367981098694
2022-11-06,0.7587518405281078,0.6186499886959012,0.9138998800892252
2022-11-07,0.7448910243860954,0.6013488510471509,0.8903001968756923
2022-11-08,0.761378701977807,0.6177077763930722,0.8994327136314713
2022-11-09,0.75286029478723,0.6193914193253902,0.899514666910608
2022-11-10,0.769690428502927,0.6248033850096204,0.915324683659548
2022-11-11,0.7598220682701275,0.6165971485212872,0.9046429451702649
2022-11-12,0.7579488061684788,0.6054129464383118,0.8992172675685954
2022-11-13,0.7732181689463032,0.6362757638950092,0.9100245448719413
2022-11-14,0.7578710597444672,0.6154422344547267,0.8995987147721602
2022-11-15,0.7726603224501398,0.6292674872930969,0.9264010779240148
2022-11-16,0.7622735453463778,0.6120954541815582,0.9124904245333193
2022-11-17,0.777108933339668,0.6293472403165477,0.9183740381431506
2022-11-18,0.7651633595129196,0.6241800475039458,0.9200734589250392
2022-11-19,0.7611736144844929,0.6255243809293568,0.9121742340567205
2022-11-20,0.7743287478304853,0.63634697944325,0.919423848478619
2022-11-21,0.7569086385019168,0.6067947398100617,0.8947337127001238
2022-11-22,0.769701802520383,0.6203115239518275,0.9151963830523153
2022-11-23,0.7574275701355799,0.609252823039991,0.8987214526257604
2022-11-24,0.7705114728816619,0.6227814505550134,0.9062423587280677
2022-11-25,0.7569729578150536,0.6146396986769671,0.9054128367436496
2022-11-26,0.7515664493020507,0.6093031102555856,0.8979219941018137
2022-11-27,0.7634936499328674,0.6181462018327885,0.9045133985738606
2022-11-28,0.7450422104824075,0.5969842109136351,0.9005405722997171
2022-11-29,0.7570037662068703,0.6087604899756636,0.910232829913517
2022-11-30,0.7440964571531823,0.5936551665913811,0.8896518754571493
2022-12-01,0.7567407554698381,0.6041566049535942,0.9072603452672154
2022-12-02,0.7429476972536845,0.5933100132893965,0.8858096497784103
2022-12-03,0.7374605179576019,0.5899538886212916,0.8820155963328895
2022-12-04,0.7494675607323629,0.5976586096604455,0.8898092521295038
2022-12-05,0.7312415653076643,0.5813977932265045,0.8738240777460645
2022-12-06,0.7435583130047492,0.6066020273170996,0.9044580056055718
2022-12-07,0.7311197251802368,0.5834975335509706,0.8851950000916426
2022-12-08,0.7443302196664182,0.5937233691525879,0.9028298890799203
2022-12-09,0.7311854068379398,0.5870916922292506,0.8851548619717705
2022-12-10,0.7264141114069574,0.5849421088684913,0.8669056499141902
2022-12-11,0.739191579745543,0.5921730627163896,0.8870040215013615
2022-12-12,0.7217789743455467,0.5733020474554442,0.8677297811370938
2022-12-13,0.7349421287203606,0.590141583635189,0.9009822225926228
2022-12-14,0.7233746614525951,0.5720773042298724,0.8730279043382377
2022-12-15,0.7374742589166645,0.5961360938550175,0.883404378942928
2022-12-16,0.725231216580278,0.575111437498755,0.8820332703617054
2022-12-17,0.7213702362065141,0.572264729466193,0.8545689577511737
2022-12-18,0.735063352479782,0.5995039562383903,0.8760499550040921
2022-12-19,0.7185691062647056,0.574566005567385,0.860887568510457
2022-12-20,0.7326509549466991,0.5904940940818006,0.8697762161312943
2022-12-21,0.7220000361601321,0.5717175887850535,0.8737610378799461
2022-12-22,0.7370111122801689,0.5894905680055453,0.8754339434899937
2022-12-23,0.7256708027437317,0.5779565180330188,0.8624061453228894
2022-12-24,0.7226991174577888,0.5757097524007505,0.8758214663833316
2022-12-25,0.7372621789086994,0.5889644599474982,0.8835447183091308
2022-12-26,0.7216112619980064,0.5788555356917398,0.8613103873456467
2022-12-27,0.7365011508769135,0.5757509448590231,0.8618317818118569
2022-12-28,0.7266129350228437,0.5890164725675223,0.8809360892173647
2022-12-29,0.7423300742971668,0.5921964570575023,0.8942010717451443
2022-12-30,0.7316268389868806,0.5963924177869525,0.8677762499037768
2022-12-31,0.7292101335085132,0.5856625655106749,0.8736940464216435
2023-01-01,0.7442325834255109,0.5983945588961453,0.8836924166862099
2023-01-02,0.7289320036909087,0.5816363408458199,0.8816258766283889
2023-01-03,0.7440502334824474,0.6028383361701612,0.883758141074851
2023-01-04,0.7342564436085967,0.6004895536999653,0.8770064303941256
2023-01-05,0.7499237281451201,0.6073627897082099,0.8979070866418079
2023-01-06,0.7390180670028296,0.5968623266278958,0.8829839750007982
2023-01-07,0.7362406482337841,0.588659606126291,0.8720620522067435
2023-01-08,0.7507414099594072,0.6027743930357525,0.8957422576054005
2023-01-09,0.7347589008602633,0.5854703649218078,0.8716836683922009
2023-01-10,0.7490394270741593,0.6030473265118581,0.8920232489884143
2023-01-11,0.7382605760530964,0.5920537387113846,0.8837841021356315
2023-01-12,0.752807916266283,0.6000420755291834,0.8978503985952081
2023-01-13,0.7406639498329383,0.593741030411949,0.8894552578576271
2023-01-14,0.7365503008234614,0.5842902121645226,0.8824487552052566
2023-01-15,0.749640996890567,0.6023627125515957,0.8970037335366924
2023-01-16,0.7322019449615168,0.5787190168795058,0.8760776769425342
2023-01-17,0.7450095746892036,0.6006576863143265,0.8916860818452069
2023-01-18,0.7327737500471657,0.5937095534078379,0.8813841594556174
2023-01-19,0.7459137615549201,0.5944741981162284,0.894824420315022
2023-01-20,0.7324464932549993,0.5857749884768828,0.8798290753984718
2023-01-21,0.7271277672054023,0.5805370776858385,0.8823022942162506
2023-01-22,0.7391647453659688,0.596858623921707,0.8803072261368076
2023-01-23,0.7208545151184913,0.5678971375387791,0.8704459770372618
2023-01-24,0.7330018550152151,0.5850185450122807,0.8808899807816898
2023-01-25,0.7203413093440244,0.5759167808914728,0.8714334540604459
2023-01-26,0.7333124080705046,0.587734242348196,0.8807000280556231
2023-01-27,0.7199471506427105,0.5763878227275893,0.8735484583930221
2023-01-28,0.7150107786013478,0.5635242781397711,0.8598270067441359
2023-01-29,0.7277137366520682,0.57581367070641,0.8845306732206494
2023-01-30,0.7103499634516476,0.5540667062097085,0.8498058311101718
2023-01-31,0.7237145235993288,0.5733974349351977,0.8663082403395586
2023-02-01,0.7125257150920139,0.5687370858041693,0.861004343963332
2023-02-02,0.7272004935956198,0.5881073763562077,0.8753861860329414
2023-02-03,0.7157423305403495,0.5725837845814873,0.8589101969204089
2023-02-04,0.7128825239159232,0.5524340098463217,0.8601984743564866
2023-02-05,0.7277928506142681,0.5809160302700497,0.8630805596013915
2023-02-06,0.7127246862425256,0.574933889836028,0.8595590211429636
2023-02-07,0.7284275844308016,0.5731878158782991,0.8688742174029924
2023-02-08,0.719572426764998,0.5734685411829181,0.8784016999143378
2023-02-09,0.736527958525834,0.591847765975811,0.8804480352661345
2023-02-10,0.7272497987235234,0.5863022393568019,0.8656466624475702
2023-02-11,0.7264229132211725,0.5793054018447185,0.8851802738242208
2023-02-12,0.7431754089757054,0.5832262283993579,0.8939768525062658
2023-02-13,0.7297187446358393,0.5797892072943291,0.868637192533502
2023-02-14,0.7467673198319845,0.5975631769467057,0.888039705676859
2023-02-15,0.7389625264542938,0.6015093608034574,0.8763597687469644
2023-02-16,0.756650051915315,0.6143282300161462,0.9022915115240737
2023-02-17,0.7477695010950515,0.60142548529833,0.8973975671747609
2023-02-18,0.7469973080025395,0.5994572513043125,0.8835397333973241
